Date,BOVESPA OPEN,DJIA Open,NIKKEI225,ShanghaiComposite Open,Stoxx Europe 50,CAC40 Open,TelAvivOpen,IPCMexicoOpen,MervalAregentinaOpen,CanadaTSXOpen,ASXAustraliaOpen,DAXOpenGermany,RTSIRussianOpen,OMXCopenhagenOpen,KopsiKoreaOpen,TaiwanTWIIIndex,IBEXSpainIndex,ATX Austria,SwissMarketIndex
7/3/00,16747,10523.90039,16963.21,2055.827881,5229.17,6618.080078,549.59,6835.029785,488.529999,10200.29981,3304,7050.839844,182.86,291.66,840.200012,8291.269531,10583.2002,1073.410034,7714.5
7/4/00,17106,10393.08984,16925.4,2077.075928,5061.63,6430.259766,552.22,6953.72998,496.899994,10224.90039,3307.199951,7055.419922,180.08,288.02,818.400024,8318.469727,10387.59961,1069.579956,7769.700195
7/5/00,17285,10450.36035,17279.06,2108.253906,5145.35,6462.029785,556.17,7372.910156,517.900024,10209.09961,3306.800049,6882.939941,172.68,285.73,822.76001,8209.860352,10581.29981,1052.699951,7796.200195
7/6/00,17148,10538.23047,17370.17,2125.485107,5187.01,6501.419922,558.69,7518.689941,520.219971,10160.09961,3313.399902,6912.970215,170.17,286.26,841.5,8153.810059,10676.7002,1064.420044,7821.600098
7/7/00,17352,10481.4502,17475.9,2117.664062,5185.87,6502.97998,569.78,7372.600098,522.799988,10196.29981,3308.199951,6958.399902,163.02,282.36,847.599976,8168.560059,10848.90039,1082.920044,7861.200195
7/10/00,17620,10483.33008,17411.05,2128.602051,5166.25,6434.209961,572.5,7306.560059,531.619995,10195.5,3308.699951,6946.72998,171.4,287.53,856.169983,8101.379883,10757.59961,1078.810059,7917.899902
7/11/00,17473,10627.13965,17614.66,2099.322998,5152.38,6471.97998,572.07,7356.080078,534.619995,10195.5,3323.100098,6947.209961,176.38,293.56,841.150024,8309.669922,10747.29981,1077.040039,7926.299805
7/12/00,16893,10649.05957,17470.15,2102.084961,5251.65,6471.899902,574.74,7397.859863,532.849976,10323.40039,3326.600098,6957.009766,178.66,296.33,840.450012,8601.259766,10896.7002,1081.26001,7889.700195
7/13/00,17057,10722.24023,17435.95,2129.610107,5263.97,6518.220215,572.26,7271.819824,535.869995,10310.40039,3318.100098,7052.680176,175.98,297.85,847.599976,8582.75,10828.90039,1081.030029,7949
7/14/00,16439,10774.91992,17282.37,2116.845947,5231.33,6506.120117,569.14,7417.109863,544.849976,10287.79981,3305,7068.089844,182.66,299.14,822.299988,8275.480469,10874.79981,1092.819946,7908.399902
7/17/00,16890,10793.30957,17398.24,2097.091064,5249.15,6547.220215,560.68,7428.990234,536.109985,10354.2002,3302.899902,7015.839844,184.96,301.9,806.75,8355.209961,10878.7002,1101.199951,7948.600098
7/18/00,17379,10812.40039,17572.68,2018.297974,5299.54,6605.319824,560.83,7435.600098,545.539978,10303.29981,3311.5,7073.810059,185.06,303.36,786.219971,8273.040039,10848.2002,1098.369995,7954.899902
7/19/00,17354,10799.16016,17504.36,2046.376953,5320.06,6625.02002,559.07,7284.5,537.380005,10447,3297.399902,7193.22998,180.48,307.96,785.97998,8132.390137,11002.59961,1101.619995,7899.100098
7/20/00,16951,10724.15039,17342.13,2033.686035,5357.19,6542.799805,558.43,7195.160156,529.719971,10634.7002,3296.5,7320.100098,185.52,310.84,766.440002,7984.790039,10949.2002,1093.48999,7887.100098
7/21/00,17207,10700.67969,17036.9,2046.581055,5314.95,6498.77002,560.56,6870.410156,524.929993,10807.09961,3305.5,7417.02002,187.7,307.78,730.48999,7944.899902,10791.5,1098.099976,7923
7/24/00,17314,10843.50977,17142.9,2069.855957,5294.76,6544.709961,551.53,6764.890137,528.530029,10850.79981,3327.300049,7406.240234,188.32,306.3,742.450012,7932.859863,10850.7002,1098.589966,7960.299805
7/25/00,17390,10731.44043,17286.83,1999.723022,5316.51,6474.319824,554.14,6720.919922,519.969971,10773.79981,3303.699951,7364.640137,189.28,306.78,730.76001,7861.040039,10986.09961,1093.48999,7906.899902
7/26/00,17049,10689.28027,16945.07,1995.603027,5238.02,6576.609863,555.24,6659.859863,519.159973,10735.40039,3283.5,7481.189941,187.67,305.39,706.559998,8126.799805,10879.59961,1087.640015,8010.600098
7/27/00,17121,10689.36035,16983.57,1977.55896,5237.95,6539.740234,550.66,6716.180176,517.440002,10727.59961,3278.899902,7377.97998,187.63,306.02,686.349976,8171.580078,10831.5,1086.25,8009.100098
7/28/00,16949,10516.83008,#N/A,1935.187988,5212.83,6512.529785,556.88,6750.669922,515.130005,10728.79981,3258.600098,7323.240234,189.34,311.74,710.049988,7985.830078,10722.59961,1090.819946,7990.5
7/31/00,16487,10594.96973,16811.49,1958.655029,5222.83,6507.649902,554.59,6607.259766,509.609985,10927.59961,3250,7330.140137,189.52,308,723.320007,7888.319824,10743.79981,1090.47998,8009.600098
8/1/00,16475,10514.29004,16547.12,1962.526978,5097.41,6412.52002,561.5,6344.870117,497.380005,10872.7002,3251.399902,7291.140137,189.63,307.94,734.48999,7881.720215,10726,1098.109985,8002.399902
8/2/00,16284,10523.80957,16573.59,1962.738037,5061.83,6524.669922,550.28,6511.290039,502.01001,10931.90039,3252.800049,7188.629883,188.26,301.42,717.140015,7804,10560,1103.73999,8025.299805
8/3/00,16248,10609.15039,16502.61,1963.448975,5122.8,6539.399902,552.85,6504.209961,488.839996,10792.40039,3270.199951,7135.390137,187.47,298.96,693.5,7751.279785,10531.59961,1140.189941,8152.899902
8/4/00,16727,10679.37012,16182.01,1942.04895,5104.23,6465.009766,552.86,6532.529785,488.660004,10705.90039,3275.899902,7194.029785,187.63,300.48,676.219971,7866.109863,10549,1128.630005,8159
8/7/00,16772,10713.36035,15838.57,1942.578979,5091.86,6424.100098,547.58,6511.359863,485.299988,10408.2002,3278.300049,7151.5,191.3,300.29,677.219971,8087.100098,10644.5,1137.829956,8154.399902
8/8/00,17005,10773.98047,15727.49,1969.776978,4995.82,6462.220215,514.87,6581.259766,486.26001,10456.7002,3306.399902,7113.080078,194.09,305.61,710.309998,8012.640137,10517.90039,1137.22998,8240.700195
8/9/00,16894,10865.15039,16099.67,1948.416992,5049.45,6519.040039,513.74,6636.22998,491.73999,10354.90039,3301.699951,7040.25,200.3,311.23,711.419983,7977.419922,10585.90039,1154.719971,8268.799805
8/10/00,16519,10970.94043,16206.19,1901.993042,5088.41,6555.029785,502.46,6674.759766,495.070007,10181.5,3309.300049,7020.649902,202.69,310.29,741.549988,7883.839844,10707.7002,1164.609985,8219.700195
8/11/00,16846,10901.05957,15814.44,1906.91394,5105.52,6565.319824,482.94,6518.819824,496.950012,10516.09961,3313.199951,7110.470215,202.99,306.21,748.72998,7870.580078,10872.09961,1155.030029,8192.700195
8/14/00,17402,10905.98047,15667.36,1940.77002,5158.12,6570.419922,489.92,6475.02002,493.230011,10567.5,3310.300049,7129.700195,210.64,311.52,751.390015,8059.02002,10981,1162.810059,8257.700195
8/15/00,17811,11027.07031,16002.71,1956.271973,5182.06,6613.370117,493.47,6501.759766,491.98999,10764.29981,3315,7228.700195,211.89,316.58,747.650024,8192.299805,11094.59961,1168.079956,8304.200195
8/16/00,17741,11175.04981,15820.11,1964.355957,5179.68,6645.669922,489.49,6507.549805,489.059998,10973.5,3321.399902,7289.259766,212.99,312.03,721.02002,8232.910156,11100.90039,1158.780029,8258.599609
8/17/00,17326,11068.83008,16034.6,1959.009033,5218.59,6666.899902,479.87,6500.399902,478.450012,10890,3331.699951,7323.870117,217.38,319.37,722.940002,8244.419922,11210.59961,1172.209961,8291.200195
8/18/00,17703,11010.9502,15975.65,1969.05603,5203.14,6712.290039,462.29,6477.759766,473.959991,10785.59961,3337.600098,7336.72998,216.26,315.25,739.039978,8162,11207.90039,1182.780029,8278.700195
8/21/00,17317,11051.2002,16117.5,1991.280029,5223.7,6640.459961,457.42,6536.689941,474.869995,10792.29981,3341.300049,7314.569824,222.89,320.71,722.619995,8120.959961,11342.7002,1191.959961,8267.299805
8/22/00,17086,11058.84961,16153.91,1986.732056,5192.06,6559.52002,457.5,6386.859863,462.279999,10985.79981,3339,7320.689941,228.89,326.5,718.880005,7985.450195,11155.5,1209.560059,8276.799805
8/23/00,17253,11082.2002,16298.29,1991.276001,5180.7,6599.089844,466.44,6348.700195,460.410004,11059.2002,3353,7286.319824,232.05,327.71,728.880005,7769.930176,11065.5,1205.130005,8344.599609
8/24/00,17454,11130.54981,16356.03,1990.636963,5165.44,6539.509766,459.22,6355.560059,467.579987,11066.2002,3366.300049,7233.740234,228.47,329.52,733.719971,7784.740234,11093.5,1203.890015,8379.400391
8/25/00,17316,11143.91016,16161.03,2003.204956,5161.42,6513.379883,474.82,6367.72998,471.48999,11192.40039,3370.600098,7208.390137,224.57,322.42,726.630005,7458.339844,10934.59961,1197.030029,8367.5
8/28/00,17657,11182.74023,16280.49,2013.312012,5160.14,6485.049805,474.02,6293.959961,475.670013,11116.7002,3366.600098,7257.339844,223.81,319.28,713.409973,7659.819824,10798.09961,1198.160034,8302.599609
8/29/00,17454,11194.48047,16040.18,2012.155029,5123.99,6598.819824,496.93,6181.359863,474.820007,11138.2002,3363.300049,7233.779785,222.59,323.04,690.929993,7758.540039,10724.7002,1211.109985,8336.599609
8/30/00,17359,11249.26953,16454.74,1996.151978,5175.65,6608.879883,498.8,6226.669922,473.320007,11121,3367.300049,7232.370117,227.69,317.7,690.950012,7829.339844,10845.79981,1199.329956,8231.099609
8/31/00,17417,11209.00977,16436.65,2019.724976,5204.18,6627.279785,489.32,6331.850098,476.940002,11131.09961,3353.100098,7320.930176,227.97,322.45,677.73999,7725.009766,10907.5,1196.650024,8203.400391
9/1/00,17360,11105.23047,16670.82,2023.029053,5188.93,6636.240234,493.56,6573.209961,474.959991,11230.90039,3299.300049,7342.040039,238.06,325.74,677.549988,7467.939941,10840.59961,1192.540039,8231.900391
9/4/00,17577,11219.54004,16911.33,2019.850952,5166.91,6648.640137,479.18,6663.569824,496.109985,11258.5,3325,7292.459961,240.66,329.64,663.090027,7457.859863,10869.59961,1193.339966,8237.900391
9/5/00,17614,11221.75977,17181.12,2039.553955,5175.12,6823.169922,473.8,6726.299805,500.98999,11236,3337.5,7191,239.33,329.55,658.460022,7297.779785,10938.59961,1198.430054,8202.5
9/6/00,17442,11253.58008,17141.75,2047.633057,5298.64,6929.049805,488.38,6747.910156,495.619995,11172.7002,3347.399902,7221.410156,245.49,326.32,636.700012,7279.359863,11170.09961,1218.660034,8147.700195
9/8/00,17594,11316.00977,16901.67,2071.201904,5392.63,6836.279785,486.93,6825.049805,496.26001,11212.2002,3321.300049,7355.740234,240.01,328.23,642.099976,7348.810059,11246.29981,1214.27002,8124.899902
9/11/00,17443,11261.71973,16861.26,2091.176025,5326.69,6780.720215,499.73,6810.779785,497.299988,11375.40039,3307.5,7448.080078,239.99,331.91,591.97998,7160.009766,11188.2002,1205.650024,8146.399902
9/12/00,17285,11219.54004,16739.78,2052.054932,5299.24,6814.040039,489.65,6953.100098,487.450012,11402,3317.899902,7397.049805,237.15,333.69,564.929993,6990.47998,11238.5,1205.530029,8097.799805
9/13/00,16888,11197.70996,16688.21,2096.501953,5329.06,6722.930176,480.55,6902.459961,487.070007,11312.29981,3298.800049,7327.660156,236.74,336.63,594.320007,6811.720215,11282.5,1203.310059,8088.700195
9/14/00,17032,11225.03027,16452.27,2109.754883,5229.04,6638.839844,468.07,6794.390137,484.540009,11205,3322.600098,7373.899902,237.77,342.47,603.51001,6843.950195,11103.29981,1185.790039,8071.100098
9/15/00,16771,11189.58008,16399.87,2107.224121,5233.87,6696.540039,481.12,6703.149902,484.600006,11020,3335.699951,7267.680176,237.85,339.8,574.26001,6818.959961,11229.79981,1177.849976,8019.100098
9/18/00,16562,11087.83984,16300.46,2101.100098,5222.37,6605.72998,479.34,6837.120117,489.660004,10733.40039,3343.100098,7213.180176,232.97,338,562.789978,6737.540039,11311.79981,1156.859985,7977.100098
9/19/00,15923,10926.41992,16501.55,2117.449951,5153.2,6620.5,475.36,6875.390137,487.899994,10686.09961,3324.199951,7134.560059,227.62,335.81,576.950012,6618.160156,11212.5,1155.72998,7979.100098
9/20/00,16196,10812.21973,16130.9,2127.781006,5204.62,6562.140137,477.71,6835.990234,478.369995,10579.29981,3272.800049,7010.700195,220.44,332.01,586.570007,6647.939941,11451.59961,1157.439941,7919.200195
9/21/00,16065,10794.46973,16040.23,2123.88501,5199.14,6482.759766,476.06,6601.870117,479.790009,10923.5,3235.300049,7048.879883,220.71,326.98,606.599976,6706.450195,11373,1150.869995,7912.799805
9/22/00,16093,10680.51953,16190.52,2084.806885,5129.43,6570.310059,478.12,6645.029785,475.630005,11048,3252,6959.930176,213.07,327.85,612.109985,6744.790039,11179.79981,1124.180054,7860.799805
9/25/00,16361,10678.29981,16213.28,2116.376953,5117.15,6414.319824,486.41,6752.410156,476.799988,11018.40039,3246.100098,6865.870117,215.59,330.79,595.679993,6571.620117,11065.5,1137.579956,7814.299805
9/26/00,16319,10847.37012,#N/A,2108.968994,5051.4,6110.609863,488.84,6554.060059,484.5,10801.79981,3189.399902,6953.25,210.54,331.68,578.380005,6165.640137,10901.29981,1149.75,7992.200195
9/27/00,16289,10806.29981,16061.16,2119.538086,4941.06,6344.180176,489.35,6570.540039,483.970001,10927.2002,3215.100098,6774.259766,198.61,330.78,605.809998,5943.790039,10803.40039,1164.660034,8005
9/28/00,15849,10631.32031,16124.19,2130.89502,4945.37,6296.919922,492.78,6529.319824,475.769989,10665.29981,3237,6677.830078,200.19,329,601.570007,5989.450195,11057.59961,1169.02002,7957.5
9/29/00,16020,10629.83984,16458.31,2132.808105,4984.29,6258.910156,495.87,6461.299805,473.25,10427.5,3256.600098,6739.279785,193.19,327.37,606.809998,5932.790039,11141.7002,1172.359985,7948.399902
10/2/00,15950,10821.40039,16311.05,2135.668945,4934.89,6358.620117,499.04,6365.060059,476.98999,10758.79981,3289.300049,6779.810059,194.37,327.64,588.719971,6037.540039,10956,1186.689941,7946.100098
10/3/00,15562,10659.05957,15818.25,2150.291992,4949.87,6290.509766,502.9,6474.100098,475.399994,10611.09961,3297.399902,6761.930176,179.98,327.43,576.440002,6336.299805,10957.59961,1174.780029,7799
10/4/00,15653,10709.83984,15992.9,2173.303955,4934.08,6150.490234,505.94,6334.640137,475.26001,10549.5,3299.100098,6809.589844,194.18,333.08,548.440002,6070.430176,11023.09961,1170.390015,7894.799805
10/5/00,15876,10723.33008,15928.62,2177.987061,4915.18,6315.390137,502.72,6246.470215,473.940002,10234.59961,3327,6835.129883,192.99,335.31,514.820007,5850.259766,10950,1175.719971,7953.799805
10/6/00,16370,10783.71973,15639.95,2172.430908,4961.88,6366.560059,490.97,6230.810059,476.450012,10398,3317.800049,6800.069824,199.88,334.5,557.109985,5577.859863,11152.5,1197.859985,7946.700195
10/9/00,15946,10726.75977,15626.96,2173.956055,5003.46,6317.890137,497.06,6343.379883,472.540009,10491.7002,3284.100098,6857.47998,197.4,329.83,536.200012,6060.439941,11266,1181.290039,7964.399902
10/10/00,15846,10596.91016,15747.26,2150.341064,4959.41,6323.279785,495.84,6368.850098,465.079987,10589.29981,3274,6819.120117,199.08,334.88,501.089996,5512,11194.09961,1193.619995,7896.200195
10/11/00,15738,10569.16992,15902.51,2151.341064,4997.25,6220.080078,491.28,6164.009766,455.369995,10421.5,3273.5,6895.709961,203.83,346.41,510.190002,5606.529785,11237.29981,1201.109985,7789.600098
10/13/00,15441,10521.07031,15912.09,2168.051025,4958.37,6166.709961,480.53,6142.740234,449.089996,10571.2002,3264,6776.040039,212.91,350.78,540.679993,5261.939941,11112.2002,1192.540039,7756.600098
10/16/00,15387,10424.13965,16149.08,2113.391113,4844.44,6062.569824,468.92,6094.720215,443.649994,10690.09961,3257.800049,6683.689941,204.5,346.93,555.109985,5241.569824,10885,1191.1,7702.100098
10/17/00,15267,10031.62012,16099.26,2104.033936,4867.33,6025.009766,460.81,5946.970215,434.929993,10432.5,3221.300049,6668.939941,197.97,353.1,527.359985,5644.72998,10901.79981,1191.1,7611.799805
10/18/00,14837,10184.78027,15994.24,2117.167969,4743.47,5862.509766,456.46,5750.779785,436.899994,10491.09961,3203.399902,6569.859863,197.2,353.82,539.929993,5701.149902,10423.5,1191.119995,7706.299805
10/19/00,14490,10242.87012,#N/A,2119.897949,4747.87,6158.339844,455.23,5852.509766,418.480011,10252.7002,3263.899902,6452.109863,193.61,342.91,528.27002,5914.370117,10414.5,1194.77002,7629.100098
10/20/00,14846,10085.99023,15827.72,2140.553955,4782.74,6097.189941,457.4,5775.189941,414.839996,10241.09961,3259.399902,6668.120117,192.99,343.38,528.590027,5937.220215,10455.2002,1208.599976,7558.5
10/23/00,14533,10014.61035,15513.57,2134.190918,4793.14,5998.359863,459.76,5701.430176,432.140015,10043.90039,3222.800049,6622.009766,187.22,337.1,514.820007,5991.830078,10339.40039,1201.369995,7667.899902
10/24/00,14014,10141.12988,15550.64,2150.322021,4760.92,6012.560059,472.33,5769.069824,424.920013,10258.90039,3195.5,6523.75,187.33,335.34,497.589996,5644.259766,10085.59961,1204.98999,7788.100098
10/25/00,13796,10230.29004,15330.31,2161.614014,4658.85,6108.589844,469.21,5992.160156,415.200012,10424.90039,3235.100098,6489.850098,184.24,336.74,524.690002,5530.799805,10367.29981,1202.939941,7737.899902
10/26/00,13705,10273.57031,15512.32,2184.787109,4836.86,6123.189941,473.92,5942.080078,414.5,9848.700195,3268.100098,6616.759766,194.88,336.04,543.940002,5552.299805,10443.59961,1208.47998,7751.299805
10/27/00,14251,10395.66016,15340.22,2195.36499,4889.51,6194.060059,477.53,5911.680176,398.279999,10184.59961,3258.800049,6614.180176,196.1,340.11,563.5,5385.540039,10329.90039,1199.329956,7847.5
10/30/00,14707,10326.48047,14872.48,2201.98291,4906.67,6246.140137,464.78,6079.990234,413.200012,10370.09961,3262.199951,6617.72998,183.98,337.85,557.640015,5723.350098,10646.40039,1210.290039,7857.700195
10/31/00,14916,10381.59961,14811.08,2194.620117,5031.03,6199.939941,457.94,6014.779785,435.609985,10553.79981,3239.300049,6794.47998,193.33,344.36,560.549988,5679.089844,10517.40039,1217.609985,7873.299805
11/1/00,14858,10588.05957,15198.73,2207.781006,4977.07,6274.790039,450.91,6123.75,433.25,10559.59961,3245.800049,6749.009766,198.88,346.93,549.210022,5721.879883,10324.7002,1219.35,7927
11/3/00,14785,10835.38965,15097.96,2215.774902,4926.36,6232,457.75,6208.910156,440.859985,9470.299805,3264.199951,6768.870117,196.85,348.08,549.440002,5926.399902,10395.7002,1219.23999,7972.100098
11/6/00,14534,10966.20996,15148.19,2210.851074,4965.92,6347.049805,446.55,6288.540039,429.76001,9465.400391,3256.5,6921.330078,196.52,354.08,557.940002,6025.160156,10346.59961,1218.97998,7990.200195
11/7/00,14780,10903.16992,14840.47,2198.008057,4981.38,6434.899902,445.68,6394.799805,436.75,9587.799805,3274.300049,6928.689941,191.11,350.91,552.440002,6039.189941,10382.59961,1202.359985,8000.899902
11/8/00,14982,10883.16992,14858.43,2199.660889,5057.46,6419.470215,440.75,6409.870117,427.649994,9205.799805,3288.100098,7093.839844,188.86,350.59,543.530029,5878.640137,10507,1189.550049,8079.200195
11/9/00,14667,10820.59961,14582.2,2194.452881,5085.47,6428.220215,445.6,6320.029785,432.290009,9343.599609,3323.199951,7067.700195,190.75,348.8,566.409973,5747,10557.2002,1192.140015,8069.299805
11/10/00,14542,10978.71973,14464.56,2177.646973,5092.63,6459.5,441.18,6353.959961,424.790009,9561.299805,3334.100098,7092.02002,187.98,341.29,557.849976,5896.640137,10610.5,1193.25,8131.100098
11/13/00,14606,10954.33984,14539.6,2180.620117,5101.4,6393.620117,447.06,6478.919922,430.01001,9621.700195,3369.899902,7139.939941,189,339.98,548.429993,5554,10573.59961,1195.660034,8134.299805
11/14/00,14395,10902.11035,14872.39,2217.873047,5091.25,6423.600098,447.43,6374.930176,434.5,9686.200195,3351.600098,7140.25,194.09,342.42,543.780029,5264.930176,10460.2002,1211.800049,8075.100098
11/16/00,14546,10813.78027,14837.78,2216.560059,5076.8,6292.27002,462.25,6227.160156,442.73999,9786.200195,3332,7075.819824,192.75,342.08,529.51001,4994.72998,10273.5,1213.859985,8015
11/17/00,14479,10595.34961,#N/A,2223.910889,5055.05,6261.700195,462.64,6103.439941,442.420013,9638.799805,3298.300049,7005.200195,189.54,340.05,525.5,4770.779785,9986,1205.540039,8007.799805
11/20/00,14323,10528.25,15371.44,2229.24707,5017.69,6104.990234,459.84,5915.029785,436.890015,9667,3290.100098,6962.939941,189.538,339.3,515.47998,5128.97998,9966,1193.75,8010.799805
11/21/00,14497,10681.20996,15340.33,2237.989014,4934.47,6081.959961,457.08,6065.02002,431.720001,9413.599609,3294.399902,6839.97998,189.538,339.83,518.150024,5057.299805,10274.79981,1196.530029,8137.299805
11/22/00,14766,10705.33008,15399.64,2241.013916,4847.46,6223,448.38,6153.100098,424.399994,9304,3318.100098,6740.640137,184.54,337.79,542.27002,5218.180176,10284.29981,1218.77002,8110.100098
11/23/00,14579,10657.12988,15060.05,2229.205078,5011.12,6290.370117,448.04,6146.049805,426.26001,9028.299805,3301.199951,6976.160156,178.33,336.08,544.440002,5510.799805,10094.79981,1222.099976,8133.700195
11/24/00,14316,10624.17969,14988.54,2223.794922,5053.48,6221.790039,448.58,6303.290039,425.660004,9269.099609,3324.199951,6950.939941,178.4,333.77,522.97998,5388.680176,9845.900391,1211,8132
11/27/00,14340,10465.57031,14664.64,2213.544922,5010.65,6178.569824,445.18,6134.339844,413.839996,9252.200195,3323.100098,6824,174.74,325.24,518.820007,5275.379883,9548.700195,1209.219971,8098.899902
